Price,Close,High,Low,Open,Volume,RSI,SMA20,SMA50,MACD,Signal_Line,Signal,Position,Return,Strategy_Return,Cumulative_Market_Return,Cumulative_Strategy_Return
2025-06-12,1435.865234375,1451.2039968882907,1428.6939248911117,1447.7179200254843,8828114.0,55.93893361031766,1424.416033935547,,15.140101235529071,16.278994526209317,0,-1,-0.0050383296741072225,0.0050383296741072225,1.1127749841587706,0.9711215842662371
2025-06-13,1422.2198486328125,1429.7895915718395,1408.673973649598,1418.335338487147,9757276.0,47.35226285116613,1422.9967041015625,,13.492752773043776,15.721746175576213,0,-1,-0.009503249619472132,0.009503249619472132,1.1022000057140058,0.9803503950923764
2025-06-16,1432.0804443359375,1436.6621211041454,1418.7337255535565,1421.223780491138,8458093.0,56.15687405378127,1422.8473022460937,,12.834931808405372,15.144383302142044,0,-1,0.006933242924857197,-0.006933242924857197,1.1098418261054,0.9735533876517213
2025-06-17,1425.506591796875,1442.2398094911548,1420.12817043809,1442.2398094911548,10366599.0,57.32578951086829,1423.1759887695312,,11.64886809443692,14.44528026060102,0,-1,-0.004590421274910161,0.004590421274910161,1.1047471845750605,0.9780224078346585
2025-06-18,1424.4110107421875,1437.0605628519918,1420.028489708749,1424.3114328610282,6681735.0,55.07840251956774,1423.2208129882813,,10.499468484037152,13.656117905288248,0,-1,-0.000768555586478592,0.000768555586478592,1.1038981249547088,0.978774072419901
2025-06-19,1427.598388671875,1434.1721095891817,1420.0285241646616,1424.4110453044384,10007230.0,55.115514554722665,1424.4110595703123,,9.733553427726974,12.871605009775994,0,-1,0.002237681333301822,-0.002237681333301822,1.1063682971827868,0.9765838879485271
2025-06-20,1460.367431640625,1465.148385952672,1422.4190171371763,1425.3075053013415,29010635.0,67.86927288821552,1426.3732177734375,,11.63660855288026,12.624605718396849,0,-1,0.022953964664555127,-0.022953964664555127,1.1317638359823046,0.9541674158925828
2025-06-23,1451.0048828125,1457.9770367383994,1436.2637087352834,1447.2199506188397,5989078.0,67.31937008134656,1427.4688415527344,,12.248125242390644,12.549309623195608,0,-1,-0.006411091226272259,0.006411091226272259,1.1245079947832262,0.9602846702410066
2025-06-24,1445.0286865234375,1469.1323689599471,1437.359244595668,1459.1721495093714,16402744.0,60.02937420868835,1428.8981323242188,,12.110920377866478,12.46163177412978,0,-1,-0.0041186603572820335,0.0041186603572820335,1.1198765282836658,0.9642397566440339
2025-06-25,1461.463134765625,1466.5428226679085,1454.690136506102,1458.1762135192969,7525851.0,59.31189935797073,1431.6073120117187,,13.176417618680489,12.604588943039923,0,-1,0.0113730948011328,-0.0113730948011328,1.1326129902053994,0.9532733664807002
2025-06-26,1489.3516845703125,1492.8377614283193,1459.2717484446844,1463.2558362824063,14657893.0,66.12701121180949,1435.46689453125,,16.085777918624444,13.300826738156829,0,-1,0.019082622846425812,-0.019082622846425812,1.1542262167284516,0.9350824103586063
2025-06-27,1509.3717041015625,1515.9454247275912,1490.9452978220222,1493.4353527246628,11117052.0,68.9851323609766,1440.173095703125,,19.778916145647827,14.59644461965503,0,-1,0.013442103526425164,-0.013442103526425164,1.1697414450266295,0.9225129357928267
2025-06-30,1494.630615234375,1518.734421010171,1490.0489382705405,1507.7781788170053,8409527.0,67.25960876857613,1444.5008117675782,1413.7536181640626,21.271072440712032,15.93137018386643,0,-1,-0.00976637419870141,0.00976637419870141,1.1583173123587698,0.9315225423269219
2025-07-01,1522.320068359375,1525.3081343971446,1494.132596769193,1494.630607775488,10368523.0,70.14700730253465,1450.6213684082031,1418.3930908203124,24.406580642648574,17.62641227562286,-1,-1,0.018525950721715922,-0.018525950721715922,1.1797762418076387,0.9142652016116058
2025-07-02,1512.75830078125,1523.9136988316195,1502.6983810571346,1522.3200879079554,6361002.0,69.33872768199787,1455.3674194335938,1422.9269848632812,25.82227563061042,19.265584946620372,0,-1,-0.006281049417176665,0.006281049417176665,1.172366008931634,0.9200077465233333
2025-07-03,1511.76220703125,1525.806092605863,1506.9812529023668,1514.7502729656237,11283291.0,74.05027557467402,1459.1224243164063,1427.2656567382812,26.5577069530234,20.72400934790098,-1,-1,-0.0006584619297647087,0.0006584619297647087,1.1715940505470022,0.9206135365995075
2025-07-04,1521.2244873046875,1523.913698138102,1511.1645675851505,1517.9375659885409,6603501.0,73.99463243199196,1463.2957641601563,1431.7617016601562,27.586073430253464,22.09642216437148,-1,-1,0.0062591062466228475,-0.0062591062466228475,1.178927182187287,0.914851318661852
2025-07-07,1535.367919921875,1538.65484117058,1518.933556847784,1520.5271677380254,7251074.0,78.4132137684042,1467.9123229980469,1436.5645190429686,29.20565348950845,23.518268429398876,-1,-1,0.009297400045306103,-0.009297400045306103,1.1898881398243677,0.906345579970277
2025-07-08,1531.4833984375,1538.7544076502809,1524.1128113419518,1529.8897875590692,7171261.0,77.29811420344593,1472.847613525391,1439.9270874023437,29.83185092761255,24.780984929041608,-1,-1,-0.0025300264737670997,0.0025300264737670997,1.1868776913297905,0.9086386582819835
2025-07-09,1512.9573974609375,1544.8301010282516,1504.0927774643353,1530.586937987722,8870660.0,70.18368669984523,1476.338671875,1442.3035961914063,28.504639715146595,25.52571588626261,-1,-1,-0.012096769051145873,0.012096769051145873,1.172520306005817,0.9196302502821638
2025-07-10,1511.16455078125,1518.6347158851345,1501.5031858807802,1513.654605815878,10047129.0,64.07284208304984,1480.1036376953125,1444.5386694335937,26.996943563237664,25.81996142165762,0,-1,-0.0011849948205391314,0.0011849948205391314,1.171130875516223,0.9207200073655593
2025-07-11,1489.2520751953125,1508.9733598189127,1484.371664566644,1505.9852937598653,7234991.0,59.907101457982215,1483.4552490234375,1446.0406689453123,23.76003891242817,25.40797691981173,0,-1,-0.014500390162414223,0.014500390162414223,1.154149020889988,0.9340708067027008
2025-07-14,1477.7977294921875,1494.0329360309418,1473.2160528053016,1486.263916129696,10311846.0,58.253862445055006,1485.74111328125,1447.0844970703124,20.03949585171631,24.334280706192647,0,-1,-0.007691341105986238,0.007691341105986238,1.145272067083183,0.941255063894195
2025-07-15,1479.4910888671875,1490.5469086437597,1476.503022895967,1480.2878335086834,8132454.0,54.905132345741656,1488.4403381347656,1448.369365234375,17.03125293831863,22.87367515261785,0,-1,0.001145866813303309,-0.001145866813303309,1.146584396337057,0.940176510953625
2025-07-16,1479.690185546875,1485.068728397248,1465.6463003598592,1467.1403332858122,10409983.0,46.90488909189172,1491.204296875,1449.9550317382811,14.496161468500077,21.198172415794293,0,-1,0.000134571057024635,-0.000134571057024635,1.14673869341124,0.9400499904067562
2025-07-17,1470.52685546875,1483.674296790977,1468.0368005528198,1481.4830970988437,11854613.0,36.62552547276788,1493.3507202148437,1451.337509765625,11.6138023737376,19.281298407382952,0,-1,-0.006192735592645882,0.006192735592645882,1.139637243889088,0.9458714714412145
2025-07-18,1470.12841796875,1478.8934598804974,1463.2558421043927,1478.8934598804974,10296318.0,40.63925875905192,1493.83876953125,1453.3056494140626,9.191408611473662,17.263320448201092,0,-1,-0.0002709488089376322,0.0002709488089376322,1.1393284605352354,0.9461277541898097
2025-07-21,1422.9169921875,1470.128458883213,1417.4388712363768,1459.1722169809668,22442744.0,16.95363582647768,1492.434375,1453.1482788085937,3.4226227398398805,14.495180906528851,1,1,-0.032113810742112725,0.032113810742112725,1.1027402819805041,0.9765115218257214
2025-07-22,1407.179931640625,1426.2039275426996,1405.0881881707603,1421.721828538219,20396320.0,16.28498588870005,1490.5419372558597,1453.0905126953126,-2.391463587713133,11.117852007680456,1,1,-0.011059717912765832,-0.011059717912765832,1.0905442855307559,0.9657115798557633
2025-07-23,1418.932861328125,1420.327316390472,1408.773485959778,1420.327316390472,8354596.0,22.261850916996167,1488.4154235839844,1453.0944946289062,-5.9818506375031575,7.697911478643735,1,1,0.008352115762336965,0.008352115762336965,1.0996526376474638,0.973777314763748
2025-07-24,1397.3192138671875,1417.3392306864348,1390.4466381154343,1413.554298653669,14740507.0,15.48270993332082,1483.8138000488282,1452.0725756835936,-10.450828315703802,4.068163519774227,1,1,-0.015232325679389147,-0.015232325679389147,1.0829023705366183,0.9589444215660655
2025-07-25,1386.1636962890625,1395.4267490386208,1378.593953801798,1393.3351272649268,11854722.0,7.7313159691170625,1477.6533996582032,1450.783720703125,-14.722965183025508,0.3099377792142803,1,1,-0.007983514051346452,-0.007983514051346452,1.0742570042452029,0.9512886753020325
2025-07-28,1382.080078125,1402.199795115413,1379.490445288333,1386.7614543919697,7748361.0,7.722604419549029,1472.0258728027345,1449.7239526367186,-18.22805659719961,-3.397661096068498,1,1,-0.002945985510221405,-0.002945985510221405,1.0710922586764426,0.948486192648555
2025-07-29,1411.4627685546875,1414.550412474214,1377.498442270458,1377.498442270458,10750072.0,22.942093807927023,1466.4830078125,1449.57455078125,-18.422565373489988,-6.402641951552797,1,1,0.02125975975975969,0.02125975975975969,1.093863422776442,0.9686507812397125
2025-07-30,1404.4906005859375,1417.6381639620697,1395.7256799199,1412.458776601272,7209849.0,22.32556077385684,1461.0696228027343,1449.194072265625,-18.921198863834206,-8.90635333400908,1,1,-0.004939675437482083,-0.004939675437482083,1.0884600924949932,0.9638659607681248
2025-07-31,1384.669677734375,1397.0203743336986,1376.7015020683227,1382.5780559389789,17065827.0,22.57050120028609,1454.7149963378906,1448.8115966796877,-20.67739616934182,-11.260561901075627,1,1,-0.014112535066659326,-0.014112535066659326,1.0730991612709984,0.9502633685972254
2025-08-01,1388.15576171875,1400.3073026227253,1378.7932525308158,1381.3828853186424,10321171.0,25.46345146965956,1448.0615600585938,1448.1522265625,-21.539602217132824,-13.316369964287066,-1,-1,0.0025176286015586857,0.0025176286015586857,1.075800826411723,0.9526557788330192
2025-08-04,1405.885009765625,1410.466686507784,1386.1637261382157,1389.550225151016,6312820.0,31.47866354671117,1441.5874145507812,1447.6880786132813,-20.555355234117314,-14.764167018253117,-1,-1,0.012771800208446038,-0.012771800208446038,1.0895407396307346,0.9404886495583423
2025-08-05,1386.1636962890625,1405.38696851784,1382.5780415934858,1405.38696851784,9315972.0,28.571420580435387,1434.3214294433594,1447.0824951171876,-21.12318268733065,-16.035970152068625,-1,-1,-0.014027686005308682,0.014027686005308682,1.0742570042452029,0.9536815290259034
2025-08-06,1387.259521484375,1390.3471654369864,1377.797312271222,1386.3630773472378,5834312.0,30.18962174394385,1428.036535644531,1446.6820947265626,-21.239925460594577,-17.076761213773818,-1,-1,0.0007905453001302298,-0.0007905453001302298,1.075106253071041,0.952927600575311
2025-08-07,1383.8729248046875,1388.1557462486337,1360.5659868045632,1382.1796145349972,9976705.0,29.766390224710022,1421.6719543457032,1446.1163525390623,-21.359496024231248,-17.933308175865307,-1,-1,-0.0024412135056487427,0.0024412135056487427,1.0724816891660365,0.955253900303741
2025-08-08,1362.35888671875,1391.6418351007062,1359.569976594415,1379.4904158119157,8793606.0,33.84700743160346,1415.327294921875,1445.0585766601562,-22.92598316756312,-18.93184317420487,-1,-1,-0.015546252622128498,0.015546252622128498,1.055808617893654,0.9701045187561367
2025-08-11,1380.6856689453125,1382.4785572067017,1355.7851185633474,1364.5501609316866,9997486.0,43.029343809395954,1410.4716918945312,1444.5107641601562,-22.4300576103044,-19.631486061424777,-1,-1,0.01345224258102995,-0.01345224258102995,1.0700116115407015,0.9570544374408758
2025-08-12,1374.9088134765625,1396.3232867936674,1369.7294260490362,1376.402846498686,12244664.0,38.04118809202162,1405.242578125,1444.01076171875,-22.24673052893036,-20.154534954925893,-1,-1,-0.004184048258546014,0.004184048258546014,1.0655346313208105,0.9610587993931841
2025-08-13,1377.0999755859375,1386.2634508216695,1372.0202877666843,1382.4785186353236,7457021.0,43.8596660325011,1400.1130676269531,1443.196015625,-21.674780647004127,-20.458584093341543,-1,-1,0.001593678131886156,-0.001593678131886156,1.0672327505615138,0.9595271810011344
